datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2020/10/01 16:35:00,AQUA_M-T,Brasil,RIO DE JANEIRO,SAO SEBASTIAO DO ALTO,Mata Atlantica,3,0,1,-21.8430,-42.0190,11.5
2020/10/01 16:35:00,AQUA_M-T,Brasil,RIO DE JANEIRO,NOVA FRIBURGO,Mata Atlantica,3,0,0.2,-22.2810,-42.5150,9.4
2020/10/01 16:35:00,AQUA_M-T,Brasil,RIO DE JANEIRO,SAO FIDELIS,Mata Atlantica,3,0,0.3,-21.8440,-41.9000,36.9
2020/10/01 16:35:00,AQUA_M-T,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,4,0,1,-21.8790,-41.3170,62.8
2020/10/01 16:35:00,AQUA_M-T,Brasil,RIO DE JANEIRO,RESENDE,Mata Atlantica,0,1.9,0.7,-22.5660,-44.5020,9.7
2020/10/01 16:35:00,AQUA_M-T,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,3,0,1,-21.9740,-41.5890,6.8
2020/10/01 16:35:00,AQUA_M-T,Brasil,RIO DE JANEIRO,SANTO ANTONIO DE PADUA,Mata Atlantica,7,0,1,-21.5770,-42.2780,19.8
2020/10/01 16:35:00,AQUA_M-T,Brasil,RIO DE JANEIRO,RESENDE,Mata Atlantica,0,1.9,0.7,-22.5560,-44.5040,10.9
2020/10/01 16:35:00,AQUA_M-T,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,3,0,1,-21.9730,-41.5800,9.1
2020/10/01 16:35:00,AQUA_M-T,Brasil,RIO DE JANEIRO,COMENDADOR LEVY GASPARIAN,Mata Atlantica,2,0,1,-22.0490,-43.1650,16.5
2020/10/01 16:35:00,AQUA_M-T,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,4,0,1,-21.8800,-41.3270,60.6
2020/10/01 16:35:00,AQUA_M-T,Brasil,RIO DE JANEIRO,RESENDE,Mata Atlantica,0,1.7,0.8,-22.5580,-44.5150,8.3
2020/10/02 17:15:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PETROPOLIS,Mata Atlantica,3,0,0.2,-22.2450,-42.9920,60.4
2020/10/02 17:15:00,AQUA_M-T,Brasil,RIO DE JANEIRO,BARRA DO PIRAI,Mata Atlantica,3,0,1,-22.4170,-43.9720,41.5
2020/10/02 17:15:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PETROPOLIS,Mata Atlantica,3,0,0.6,-22.2430,-43.0290,51.8
2020/10/02 17:15:00,AQUA_M-T,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,4,0,1,-21.7410,-41.4270,44.2
2020/10/02 17:15:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PETROPOLIS,Mata Atlantica,3,0,0.2,-22.2370,-42.9970,63.4
2020/10/02 17:15:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PETROPOLIS,Mata Atlantica,3,0,0.2,-22.2520,-43.0240,82.6
2020/10/02 17:15:00,AQUA_M-T,Brasil,RIO DE JANEIRO,BARRA DO PIRAI,Mata Atlantica,3,0,1,-22.4170,-43.9670,32.5
2020/10/03 16:20:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PORCIUNCULA,Mata Atlantica,9,0,1,-20.9480,-41.9590,9.3
2020/10/03 16:20:00,AQUA_M-T,Brasil,RIO DE JANEIRO,SAO FIDELIS,Mata Atlantica,5,0,0.5,-21.8340,-41.8850,61.1
2020/10/03 16:20:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PARAIBA DO SUL,Mata Atlantica,3,0.4,1,-22.1620,-43.2420,16.9
2020/10/03 16:20:00,AQUA_M-T,Brasil,RIO DE JANEIRO,SAO JOAO DA BARRA,Mata Atlantica,8,0,-999,-21.7280,-41.0630,6.6
2020/10/03 16:20:00,AQUA_M-T,Brasil,RIO DE JANEIRO,BOM JARDIM,Mata Atlantica,5,0,0.5,-22.2400,-42.2830,15.5
2020/10/03 16:20:00,AQUA_M-T,Brasil,RIO DE JANEIRO,BOM JARDIM,Mata Atlantica,5,0,0.5,-22.2380,-42.2690,41.8
2020/10/03 16:20:00,AQUA_M-T,Brasil,RIO DE JANEIRO,SAO JOSE DO VALE DO RIO PRETO,Mata Atlantica,3,0.8,0.7,-22.1730,-43.0200,11.1
2020/10/03 16:20:00,AQUA_M-T,Brasil,RIO DE JANEIRO,NATIVIDADE,Mata Atlantica,9,0,0.8,-20.9470,-41.9480,24.3
2020/10/03 16:20:00,AQUA_M-T,Brasil,RIO DE JANEIRO,NATIVIDADE,Mata Atlantica,9,0,0.8,-20.9470,-41.9420,10.1
2020/10/03 16:20:00,AQUA_M-T,Brasil,RIO DE JANEIRO,NOVA FRIBURGO,Mata Atlantica,5,0.1,0.3,-22.2530,-42.5640,29.1
2020/10/03 16:20:00,AQUA_M-T,Brasil,RIO DE JANEIRO,SAO JOSE DO VALE DO RIO PRETO,Mata Atlantica,3,0.7,0.3,-22.1710,-43.0060,12.7
2020/10/03 16:20:00,AQUA_M-T,Brasil,RIO DE JANEIRO,SAO JOSE DO VALE DO RIO PRETO,Mata Atlantica,3,0.7,0.7,-22.1670,-43.0120,23.4
2020/10/03 16:20:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PARAIBA DO SUL,Mata Atlantica,3,0.5,1,-22.1610,-43.2280,7.8
2020/10/03 16:20:00,AQUA_M-T,Brasil,RIO DE JANEIRO,SAO FIDELIS,Mata Atlantica,5,0,0.9,-21.8360,-41.8960,23.1
2020/10/03 16:20:00,AQUA_M-T,Brasil,RIO DE JANEIRO,SAO JOAO DA BARRA,Mata Atlantica,8,0,-999,-21.7260,-41.0530,20.6
2020/10/03 16:20:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PORCIUNCULA,Mata Atlantica,9,0,1,-20.9490,-41.9540,18.3
2020/10/06 16:55:00,AQUA_M-T,Brasil,RIO DE JANEIRO,AREAL,Mata Atlantica,3,0,0.9,-22.2530,-43.1730,28.9
2020/10/06 16:55:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PATY DO ALFERES,Mata Atlantica,3,0,1,-22.4020,-43.3870,10.9
2020/10/06 16:55:00,AQUA_M-T,Brasil,RIO DE JANEIRO,AREAL,Mata Atlantica,3,0,0.7,-22.2510,-43.1610,12.6
2020/10/06 16:55:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PARAIBA DO SUL,Mata Atlantica,3,0,1,-22.2430,-43.1750,22
2020/10/06 16:55:00,AQUA_M-T,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,11,0,1,-21.9460,-41.2980,11
2020/10/06 16:55:00,AQUA_M-T,Brasil,RIO DE JANEIRO,AREAL,Mata Atlantica,3,0,1,-22.2410,-43.1630,13.5
2020/10/08 16:40:00,AQUA_M-T,Brasil,RIO DE JANEIRO,SAO SEBASTIAO DO ALTO,Mata Atlantica,9,2.4,1,-21.8150,-42.0240,15.6
2020/10/13 17:00:00,AQUA_M-T,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,3,0,0.8,-21.8980,-41.3310,13.2
2020/10/13 17:00:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PARAIBA DO SUL,Mata Atlantica,3,0.5,1,-22.2120,-43.2870,11
2020/10/13 17:00:00,AQUA_M-T,Brasil,RIO DE JANEIRO,RIO CLARO,Mata Atlantica,3,0,0.7,-22.7650,-44.0020,21.1
2020/10/20 17:05:00,AQUA_M-T,Brasil,RIO DE JANEIRO,GUAPIMIRIM,Mata Atlantica,0,0.4,0.3,-22.6920,-42.9780,14.6
2020/10/28 16:15:00,AQUA_M-T,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,3,0,0.7,-21.7530,-41.4020,8.4
2020/10/29 17:00:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PARAIBA DO SUL,Mata Atlantica,3,2.9,1,-22.2330,-43.3380,14.8
2020/10/29 17:00:00,AQUA_M-T,Brasil,RIO DE JANEIRO,VASSOURAS,Mata Atlantica,3,6.7,0.6,-22.3930,-43.6730,60.4
2020/10/29 17:00:00,AQUA_M-T,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,3,4.6,0.4,-21.7520,-41.3910,15.3
2020/11/02 16:35:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PETROPOLIS,Mata Atlantica,6,0,0.4,-22.3870,-43.1240,5.7
2020/11/02 16:35:00,AQUA_M-T,Brasil,RIO DE JANEIRO,PETROPOLIS,Mata Atlantica,6,0,0.7,-22.3960,-43.1220,21.5
2020/11/02 16:35:00,AQUA_M-T,Brasil,RIO DE JANEIRO,TERESOPOLIS,Mata Atlantica,5,0,0.8,-22.2680,-42.7940,6.4
