datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2020/06/17 17:35:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,9,0,0.7,-20.8760,-57.8520,16.1
2020/06/17 17:35:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,6,0,0.7,-20.9130,-57.6530,25.7
2020/06/17 17:35:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,9,0,0.7,-20.8750,-57.8420,19.3
2020/06/17 17:35:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,11,0,0.7,-20.8570,-57.8450,18.8
2020/06/17 17:35:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,10,0,0.7,-20.8660,-57.8440,26.2
2020/06/17 17:35:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,10,0,0.7,-20.8670,-57.8530,15.3
2020/06/17 17:35:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,0.6,-20.2870,-57.3990,87.6
2020/06/17 17:35:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,15,0,0.7,-18.0430,-57.3500,33.6
2020/06/17 17:35:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,14,0,0.8,-18.1220,-57.0170,15.5
2020/06/17 17:35:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,0.9,-18.1310,-57.0150,11.4
2020/06/17 17:35:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,0.6,-18.7370,-57.5540,4.2
2020/06/17 17:35:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,0.6,-18.7380,-57.5630,10
2020/06/17 17:35:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,0.6,-18.7770,-57.6490,6.6
2020/06/17 17:35:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,0.6,-18.7860,-57.6470,12.5
2020/06/17 17:35:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,17,0,1,-18.0070,-56.8000,5.5
2020/06/17 17:35:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,17,0,1,-18.0130,-56.7780,14.8
2020/06/17 17:35:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,15,0,0.7,-18.0420,-57.3400,5.5
2020/06/19 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,27,0,1,-18.0320,-56.2840,11.8
2020/06/19 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,10,0,1,-17.0040,-57.8570,19.2
2020/06/19 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,9,0,0.8,-20.9060,-57.6600,27.5
2020/06/19 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,8,0,0.8,-20.9060,-57.6660,27.6
2020/06/19 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0,0.7,-20.3000,-57.3840,25.4
2020/06/19 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0,0.8,-20.2990,-57.3730,9.1
2020/06/20 18:10:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,19,0,0.8,-17.6510,-56.3870,124.7
2020/06/20 18:10:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,17,0,0.5,-17.6450,-56.3940,110.3
2020/06/20 18:10:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,15,0,0.9,-18.5680,-57.0610,29.6
2020/06/21 17:10:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,0.9,-20.8180,-57.8230,18.1
2020/06/20 18:05:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,10,0,0.8,-20.8840,-57.8190,17.3
2020/06/20 18:05:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,14,0,0.9,-20.7900,-57.8530,233.1
2020/06/20 18:05:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,1,-19.3250,-57.0770,27
2020/06/21 17:10:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,15,0,0.9,-20.8450,-57.8390,169.2
2020/06/21 17:10:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,0.9,-20.7170,-57.8670,38.5
2020/06/21 17:10:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,15,0,0.8,-18.4110,-56.7480,12.6
2020/06/21 17:10:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,0.9,-20.7190,-57.8600,24.8
2020/04/02 17:15:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,0.6,-19.1010,-57.4000,35.5
2020/04/02 17:15:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,-999,-18.9720,-57.5950,46.1
2020/04/02 17:15:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,2,14.6,0,-17.1730,-57.8900,24.9
2020/04/09 17:20:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,2,0,0.7,-17.0110,-57.1980,32.3
2020/04/09 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,0.3,-17.4040,-56.6300,8
2020/04/20 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,-999,-18.5580,-57.5030,38.4
2020/04/20 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,0.9,-19.7390,-57.5660,30.8
2020/04/27 17:05:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,19,4.2,-999,-19.7480,-57.6560,49.6
2020/04/28 17:50:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,17,0,0.7,-18.8580,-57.4400,174.5
2020/06/21 17:15:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,14,0,0.8,-18.4110,-56.7540,15.1
2020/06/24 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0.3,0.7,-20.5140,-57.5830,221.2
2020/06/24 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0.4,0.7,-20.5020,-57.5640,94.6
2020/06/24 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0.4,0.7,-20.4930,-57.5660,106.1
2020/06/24 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,10,0,0.8,-18.7550,-57.3050,21.1
2020/06/24 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,10,0,0.8,-18.7660,-57.3140,13.4
2020/06/24 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,10,0,0.8,-18.7560,-57.3160,19.8
2020/06/24 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0,1,-20.3070,-57.3670,31
2020/06/24 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,10,0,1,-19.9660,-57.6110,34.3
2020/06/22 17:55:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,20,0,1,-16.3290,-58.0020,45.7
2020/06/22 17:55:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,20,0,1,-16.3260,-57.9860,22.8
2020/06/22 17:55:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,9,0,1,-17.2360,-57.9190,38
2020/06/22 17:55:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,9,0,1,-17.2250,-57.9210,24.8
2020/06/22 17:55:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,20,0,1,-16.3350,-57.9950,64.4
2020/06/22 17:55:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,8,0,0.8,-18.7570,-57.3140,18.9
2020/01/05 18:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,0.3,-19.7170,-57.5110,135
2020/01/05 18:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,0.3,-19.7170,-57.5040,71.7
2020/01/06 17:05:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0.3,0.2,-19.3800,-56.9680,30.9
2020/06/01 17:35:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,7,0,0.7,-17.0480,-57.3220,6.4
2020/06/10 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,4,0,0.7,-20.8740,-57.8270,21.3
2020/06/10 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,5,0,0.9,-20.0560,-55.9170,5.3
2020/06/10 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,4,0,0.8,-19.9800,-57.5970,9.3
2020/06/10 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,0.4,-19.4270,-56.9230,6.6
2020/01/18 17:30:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,0,0.7,0.5,-16.3780,-56.7090,11.4
2020/01/18 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,4.1,0.1,-18.3830,-57.3600,28.2
2020/01/18 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,4.3,0.1,-18.3920,-57.3580,37.9
2020/01/18 17:30:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,4,8.6,0,-17.7580,-57.2290,29.8
2020/06/15 17:50:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,6,0,0.7,-20.8790,-57.8320,166.7
2020/02/01 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,3,25.1,0,-17.2550,-58.1930,11
2020/02/01 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,2,11.9,0,-17.6210,-57.2770,20.1
2020/02/01 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,4,15.2,0,-17.6860,-57.3490,12
2020/02/01 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,4,15.7,0,-17.6960,-57.3470,23.4
2020/02/01 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,2,15.3,0,-17.6970,-57.2910,19.3
2020/02/17 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.6,-19.0660,-56.9540,34.7
2020/02/17 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.6,-19.0680,-56.9650,23.6
2020/02/17 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.6,-19.0760,-56.9520,53.3
2020/03/08 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,11,0,0.4,-18.9130,-57.3350,123.7
2020/03/08 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,11,0,0.4,-18.9150,-57.3480,36.3
2020/03/08 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,11,0,0.8,-18.9820,-56.0350,29.1
2020/06/23 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,9,0,0.8,-18.7570,-57.3110,76.2
2020/06/23 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,9,0,0.8,-18.7570,-57.3160,86.1
2020/06/23 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,9,0,0.8,-18.7590,-57.3400,28.8
2020/06/23 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,9,0.2,0.8,-18.7870,-57.6300,38.8
2020/06/23 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,9,0.2,0.8,-18.7900,-57.6340,45.4
2020/04/01 18:05:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,3,0,1,-19.5500,-55.7520,74.4
2020/04/02 17:15:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,0.3,-19.1120,-57.3990,49.1
2020/04/02 17:15:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,0.4,-19.1100,-57.3820,13.3
2020/04/02 17:15:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,0.3,-19.1070,-57.3920,63.1
2020/06/24 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,4,0,1,-19.1050,-57.3470,10.2
2020/05/05 17:55:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,9,1.2,0.6,-16.9550,-57.1560,50.7
2020/05/05 17:55:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,8,1.2,0.7,-16.9510,-57.1380,165.3
2020/05/05 17:55:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,8,1.2,0.8,-16.9500,-57.1440,146.8
2020/05/05 17:55:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,8,1.2,0.7,-16.9380,-57.1460,162.4
2020/10/04 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,2,0,1,-17.1380,-57.9710,143.4
2020/10/04 17:05:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,12,0,0.7,-19.0570,-57.2180,33.4
2020/10/04 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,2,0,1,-17.1550,-57.9510,52.8
2020/10/04 17:05:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,12,0,0.9,-19.1430,-57.4230,42
2020/06/17 17:35:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,0.9,-19.9830,-57.5840,25.6
2020/06/17 17:35:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,0.6,-19.9740,-57.5860,22.4
2020/06/17 17:35:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,1,-19.9730,-57.5760,25
2020/06/16 16:55:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,22,0,1,-16.4700,-55.7970,82.9
2020/06/16 16:55:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,22,0,1,-16.4680,-55.8020,51.1
2020/06/16 16:55:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,22,0,0.9,-16.4670,-55.7710,63.2
2020/06/16 16:55:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,22,0,1,-16.4650,-55.7770,70.5
2020/01/14 17:55:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,2,1.7,0.1,-17.2330,-57.4140,15.8
2020/01/14 17:55:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,2,1.7,0.1,-17.2410,-57.4180,40
2020/01/14 17:55:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,2,1.7,0.1,-17.2450,-57.4110,58.4
2020/01/14 17:55:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,0,0.3,0.1,-17.4880,-58.0000,42.9
2020/01/14 17:55:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,0,0.3,0.1,-17.4900,-58.0160,73.1
2020/01/14 17:55:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.4,0.1,-17.8710,-57.1560,26.8
2020/01/16 17:45:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,3,0.1,0.5,-17.1290,-58.0450,21
2020/01/18 17:30:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,4,9.4,0,-17.7500,-57.2400,50
2020/01/18 17:30:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,4,4.7,0.4,-17.6300,-57.2930,49.2
2020/01/18 17:30:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,4,8,0.1,-17.7400,-57.2320,9.3
2020/01/18 17:30:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,2,1,0.1,-16.7470,-56.5870,39
2020/01/18 17:30:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,0,4.2,0.2,-17.1950,-56.5710,34.9
2020/01/18 17:30:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,2,1,0.2,-16.7360,-56.5790,11.7
2020/01/18 17:30:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,2,1,0.2,-16.7380,-56.5890,9
2020/01/24 16:55:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,2,0,0.7,-17.6100,-57.2970,48.9
2020/01/27 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,5,0,0.1,-18.5030,-55.2020,20.8
2020/01/27 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,5,0,0.2,-18.5040,-55.2120,17.1
2020/01/29 17:10:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,1.2,0.1,-18.9950,-57.3110,56
2020/01/29 17:10:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,1.2,0.2,-18.6720,-57.3600,16.8
2020/01/29 17:10:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,1.2,0.2,-18.6840,-57.3580,111.2
2020/10/06 16:55:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,9,0,1,-17.8500,-57.6320,71.9
2020/10/06 16:55:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,8,0,1,-17.9480,-57.2410,47.6
2020/10/06 16:55:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0,1,-18.3340,-56.0710,42
2020/10/06 16:55:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,14,0,0.6,-19.1610,-57.4180,180.1
2020/10/07 17:35:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,9,0,1,-17.8410,-57.5820,98.9
2020/10/07 17:35:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,3,3,0.7,-17.1370,-57.4230,74.9
2020/10/07 17:35:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,8,0,1,-17.8280,-57.6200,12.3
2020/10/09 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,0.4,-17.8620,-57.1330,52.3
2020/10/09 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,4,0,1,-16.5970,-56.4030,14
2020/10/09 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-19.3820,-57.0980,477.8
2020/10/09 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,MIRANDA,Pantanal,12,0,0.8,-19.8330,-56.7060,333
2020/10/09 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,MIRANDA,Pantanal,12,0,0.9,-19.7890,-56.7090,92.3
2020/10/09 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,2,0,1,-17.6530,-57.2770,13.5
2020/10/09 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,0.6,-17.9320,-57.2280,66.5
2020/10/09 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,2,0,1,-17.0270,-57.0660,17.2
2020/10/09 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,0.9,-17.8780,-57.0380,38.2
2020/05/27 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,3,0,0.2,-19.6580,-55.9900,9.8
2020/05/27 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,LADARIO,Pantanal,3,0,0.4,-19.1350,-57.5480,17.5
2020/11/04 18:00:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,,,,-17.5040,-57.3870,100.7
2020/11/04 18:00:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,,,,-17.5410,-57.4660,80.2
2020/11/04 18:00:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,,,,-17.5430,-57.4480,56.2
2020/11/04 18:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,,,,-17.7730,-57.6540,45.1
2020/11/04 18:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,,,,-18.5220,-57.3400,46.8
2020/11/04 18:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,,,,-19.5330,-55.9780,56.4
2020/11/04 18:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,,,,-18.2570,-56.3660,112.9
2020/11/04 18:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,,,,-17.7900,-57.6730,28.3
2020/11/04 18:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,,,,-18.5190,-57.3340,52.8
2020/11/04 18:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,,,,-17.7990,-57.6480,245.7
2020/11/04 18:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,,,,-17.7640,-57.6600,36
2020/10/09 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,0.4,-17.8570,-57.1410,16.2
2020/10/09 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,0.8,-17.8670,-57.2860,41.5
2020/10/09 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,0.8,-17.8730,-57.2640,65.6
2020/11/04 18:00:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,,,,-17.5020,-57.4050,208.9
2020/04/03 17:55:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,4,1.6,0.9,-20.3570,-57.4550,121.8
2020/04/03 17:55:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,1.6,0.8,-20.3450,-57.4570,15
2020/04/03 17:55:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,4,0.4,0.7,-19.0980,-57.3930,14.8
2020/04/03 17:55:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,4,0.3,0.8,-19.0910,-57.4000,34
2020/04/03 17:55:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,4,0.3,0.8,-19.0880,-57.3830,17.6
2020/04/03 17:55:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0.4,0.3,-19.0330,-57.4110,10.1
2020/04/09 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,0.2,-17.9980,-57.2940,40.5
2020/04/09 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,0.2,-18.0050,-57.2670,21.2
2020/04/09 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,0.2,-18.0070,-57.2800,31.3
2020/04/09 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,0.1,-18.8220,-57.3850,22.6
2020/05/02 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,0.7,-18.4240,-57.4070,49.3
2020/05/02 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,11,0,0.7,-18.4250,-57.4180,16.1
2020/05/27 17:20:00,AQUA_M-T,Brasil,MATO GROSSO,PORTO ESPERIDIAO,Pantanal,2,0,0.3,-15.7960,-58.5320,10.7
2020/05/27 17:20:00,AQUA_M-T,Brasil,MATO GROSSO,PORTO ESPERIDIAO,Pantanal,2,0,0.2,-15.7980,-58.5250,32.9
2020/06/08 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,4,0,1,-19.6910,-57.6610,9.6
2020/06/08 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,1,-19.9840,-57.5820,23
2020/06/08 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,1,-19.9910,-57.5700,9
2020/06/08 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,1,-19.9930,-57.5800,43
2020/06/10 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0,-999,-18.6520,-57.4870,18.7
2020/06/10 17:30:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,16,0,0.8,-16.6620,-56.6810,67.9
2020/06/10 17:30:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,16,0,1,-16.6630,-56.6900,79.2
2020/06/12 17:20:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,18,0,1,-16.5310,-55.7080,9.7
2020/06/12 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,9,0,0.6,-17.8970,-57.3300,14.2
